id,vectors,meta.case_id,meta.advocates,meta.win_side,meta.votes_side,year
23158,[],2011_10-637,"{'jeffrey_l_fisher': {'side': 1, 'role': 'for the petitioner'}, 'ronald_eisenberg': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
22336,[],2011_10-875,"{'susan_m_freeman': {'side': 1, 'role': 'for the petitioners'}, 'pratik_shah': {'side': 0, 'role': 'Assistant to the Solicitor General, Department of Justice, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2011
22663,[],2011_10-1542,"{'leondra_r_kruger': {'side': 1, 'role': 'Assistant to the Solicitor General, Department of Justice, for the petitioner'}, 'stephen_b_kinnaird': {'side': 0, 'role': 'for the respondent in No. 10-1542'}, 'charles_a_rothfeld': {'side': 0, 'role': 'for the respondent in No. 10-1543'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21637,[],2011_10-553,"{'douglas_laycock': {'side': 1, 'role': 'for the petitioner'}, 'leondra_r_kruger': {'side': 0, 'role': 'Assistant to the Solicitor General, Department of Justice, for the federal respondent'}, 'walter_e_dellinger_iii': {'side': 0, 'role': 'for the private respondent'}, '': {'side': 0, 'role': 'on behalf of the private respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21305,[],2011_10-680,"{'john_j_bursch': {'side': 1, 'role': 'Solicitor General of Michigan, for the petitioner'}, 'ginger_d_anders': {'side': 2, 'role': 'on behalf of the united states, as amicus curiae, supporting the respondent'}, 'elizabeth_l_jacobs': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2011
21535,[],2011_10-694,"{'mark_c_fleming': {'side': 1, 'role': 'for the petitioner'}, 'curtis_e_gannon': {'side': 0, 'role': 'Assistant to the Solicitor General, Department of Justice, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21559,[],2011_10-1219,"{'ginger_d_anders': {'side': 1, 'role': 'on behalf of the petitioner'}, 'aaron_m_panner': {'side': 0, 'role': 'for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
23033,[],2011_10-577,"{'thomas_j_whalen': {'side': 1, 'role': 'for the petitioners'}, 'curtis_e_gannon': {'side': 0, 'role': 'Assistant to the Solicitor Gen\xaderal, Department of Justice, for the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 1}",2011
21324,[],2011_10-1491,"{'paul_l_hoffman': {'side': 1, 'role': 'for the petitioners (argument and reargument)'}, 'edwin_s_kneedler': {'side': 2, 'role': 'Deputy Solicitor General, Department of Justice, for the United States as amicus curiae, supporting the petitioners (argument)'}, 'kathleen_m_sullivan': {'side': 0, 'role': 'for the respondents (argument and reargument)'}, 'donald_b_verrilli_jr': {'side': 2, 'role': 'Solicitor General, Department of Justice, for the United States as amicus curiae supporting the respondent (reargument)'}, 'paul_hoffman': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
23472,[],2011_10-1491,"{'paul_l_hoffman': {'side': 1, 'role': 'for the petitioners (argument and reargument)'}, 'edwin_s_kneedler': {'side': 2, 'role': 'Deputy Solicitor General, Department of Justice, for the United States as amicus curiae, supporting the petitioners (argument)'}, 'kathleen_m_sullivan': {'side': 0, 'role': 'for the respondents (argument and reargument)'}, 'donald_b_verrilli_jr': {'side': 2, 'role': 'Solicitor General, Department of Justice, for the United States as amicus curiae supporting the respondent (reargument)'}, 'paul_hoffman': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
22137,[],2011_10-1121,"{'william_j_young': {'side': 1, 'role': 'for the petitioners'}, 'jeremiah_a_collins': {'side': 0, 'role': 'for the respondents'}, 'jeremiah_collins': {'side': 0, 'role': 'inferred'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2011
22688,[],2011_10-879,"{'david_c_frederick': {'side': 1, 'role': 'for the petitioners'}, 'sarah_e_harrington': {'side': 2, 'role': 'Assistant to the Solicitor Gen\xaderal, Department of Justice, for United States, as amicus curiae, supporting the petitioners'}, 'jonathan_hacker': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2011
22075,[],2011_10-209,"{'john_j_bursch': {'side': 1, 'role': 'Solicitor General of Michigan, for the petitioner'}, 'william_m_jay': {'side': 2, 'role': 'Assistant to the Solicitor Gen\xad eral, Department of Justice, for United States, as amicus curiae, supporting the petitioner'}, 'valerie_r_newman': {'side': 0, 'role': 'for the respondent appointed by the Court'}}",1,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21671,[],2011_10-63,"{'gregory_g_garre': {'side': 1, 'role': 'for the petitioner'}, 'john_c_neiman_jr': {'side': 0, 'role': 'Solicitor General of Alabama, for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
22535,[],2011_10-1265,"{'ward_campbell': {'side': 1, 'role': 'for the petitioner'}, 'seth_p_waxman': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
23155,[],2011_10-1001,"{'robert_d_bartels': {'side': 1, 'role': 'for the petitioner'}, 'kent_e_cattani': {'side': 0, 'role': 'for the respondent'}, 'jeffrey_b_wall': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21765,[],2011_11-246,"{'eric_d_miller': {'side': 1, 'role': 'Assistant to the Solicitor General, Department of Justice, for the petitioners in 11-247'}, 'patricia_a_millett': {'side': 1, 'role': 'for the petitioner in 11-246'}, 'matthew_t_nelson': {'side': 0, 'role': 'for the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2011
21510,[],2011_10-1150,"{'stephen_m_shapiro': {'side': 1, 'role': 'for the petitioners'}, 'donald_b_verrilli_jr': {'side': 2, 'role': 'Solicitor General, Department of Justice, for the United States as amicus curiae'}, 'richard_p_bress': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
23109,[],2011_10-704,"{'timothy_t_coates': {'side': 1, 'role': 'for the petitioners'}, 'sri_srinivasan': {'side': 2, 'role': 'Principal Deputy Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the petitioners'}, 'paul_r_q_wolfson': {'side': 0, 'role': 'for the respondents'}, 'paul_rq_wolfson': {'side': 0, 'role': 'on behalf of the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
21929,[],2011_10-9646,"{'bryan_a_stevenson': {'side': 1, 'role': 'for the petitioners'}, 'john_c_neiman_jr': {'side': 0, 'role': 'Solicitor General of Alabama, for the respondent'}, 'kent_g_holt': {'side': 0, 'role': 'for the respondent in the companion case'}}",1,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
23578,[],2011_10-9646,"{'bryan_a_stevenson': {'side': 1, 'role': 'for the petitioners'}, 'john_c_neiman_jr': {'side': 0, 'role': 'Solicitor General of Alabama, for the respondent'}, 'kent_g_holt': {'side': 0, 'role': 'for the respondent in the companion case'}}",1,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21609,[],2011_10-1195,"{'scott_l_nelson': {'side': 1, 'role': 'for the petitioner'}, 'gregory_g_garre': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
22598,[],2011_10-1104,"{'jonathan_s_franklin': {'side': 1, 'role': 'for the petitioners'}, 'pratik_shah': {'side': 2, 'role': 'Assistant to the Solicitor Gen\xad eral, Department of Justice, for United States, as amicus curiae, supporting the petitioner'}, 'john_f_preis': {'side': 0, 'role': 'for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21740,[],2011_10-444,"{'chris_koster': {'side': 1, 'role': 'Attorney General of Missouri, for the petitioner'}, 'anthony_a_yang': {'side': 2, 'role': 'Assistant to the Solicitor Gen\xaderal, Department of Justice, for United States, as amicus curiae, supporting the petitioner'}, 'emmett_d_queener': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
23115,[],2011_11-88,"{'jeffrey_l_fisher': {'side': 1, 'role': 'on behalf of the petitioners'}, 'laura_g_ferguson': {'side': 0, 'role': 'for the respondents'}, 'curtis_e_gannon': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the respondents'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
21342,[],2011_11-393,"{'robert_a_long_jr': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Anti-Injunction Act)'}, 'donald_b_verrilli_jr': {'side': 1, 'role': 'Solicitor General, Department of Justice, for the petitioners (Anti-Injunction Act); for the petitioners (Minimum Coverage Provision); for the respondents (Medicaid expansion)'}, 'gregory_g_katsas': {'side': 0, 'role': 'for the respondents (Anti-Injunction Act)'}, 'paul_d_clement': {'side': 1, 'role': 'for the respondents Florida et al. (Minimum Coverage Provision); for the petitioners (Severability); for the petitioners (Medicaid expansion)'}, 'michael_a_carvin': {'side': 0, 'role': 'for the respondents National Federation of Independent Business et al. (Minimum Coverage Provision)'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Deputy Solicitor General, Department of Justice, for the respondents (Severability)'}, 'h_bartow_farr_iii': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Severability)'}, 'robert_a_long': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
23636,[],2011_11-393,"{'robert_a_long_jr': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Anti-Injunction Act)'}, 'donald_b_verrilli_jr': {'side': 1, 'role': 'Solicitor General, Department of Justice, for the petitioners (Anti-Injunction Act); for the petitioners (Minimum Coverage Provision); for the respondents (Medicaid expansion)'}, 'gregory_g_katsas': {'side': 0, 'role': 'for the respondents (Anti-Injunction Act)'}, 'paul_d_clement': {'side': 1, 'role': 'for the respondents Florida et al. (Minimum Coverage Provision); for the petitioners (Severability); for the petitioners (Medicaid expansion)'}, 'michael_a_carvin': {'side': 0, 'role': 'for the respondents National Federation of Independent Business et al. (Minimum Coverage Provision)'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Deputy Solicitor General, Department of Justice, for the respondents (Severability)'}, 'h_bartow_farr_iii': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Severability)'}, 'robert_a_long': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
23639,[],2011_11-393,"{'robert_a_long_jr': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Anti-Injunction Act)'}, 'donald_b_verrilli_jr': {'side': 1, 'role': 'Solicitor General, Department of Justice, for the petitioners (Anti-Injunction Act); for the petitioners (Minimum Coverage Provision); for the respondents (Medicaid expansion)'}, 'gregory_g_katsas': {'side': 0, 'role': 'for the respondents (Anti-Injunction Act)'}, 'paul_d_clement': {'side': 1, 'role': 'for the respondents Florida et al. (Minimum Coverage Provision); for the petitioners (Severability); for the petitioners (Medicaid expansion)'}, 'michael_a_carvin': {'side': 0, 'role': 'for the respondents National Federation of Independent Business et al. (Minimum Coverage Provision)'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Deputy Solicitor General, Department of Justice, for the respondents (Severability)'}, 'h_bartow_farr_iii': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Severability)'}, 'robert_a_long': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
23643,[],2011_11-393,"{'robert_a_long_jr': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Anti-Injunction Act)'}, 'donald_b_verrilli_jr': {'side': 1, 'role': 'Solicitor General, Department of Justice, for the petitioners (Anti-Injunction Act); for the petitioners (Minimum Coverage Provision); for the respondents (Medicaid expansion)'}, 'gregory_g_katsas': {'side': 0, 'role': 'for the respondents (Anti-Injunction Act)'}, 'paul_d_clement': {'side': 1, 'role': 'for the respondents Florida et al. (Minimum Coverage Provision); for the petitioners (Severability); for the petitioners (Medicaid expansion)'}, 'michael_a_carvin': {'side': 0, 'role': 'for the respondents National Federation of Independent Business et al. (Minimum Coverage Provision)'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Deputy Solicitor General, Department of Justice, for the respondents (Severability)'}, 'h_bartow_farr_iii': {'side': 2, 'role': 'for the Court-appointed amicus curiae (Severability)'}, 'robert_a_long': {'side': 1, 'role': 'inferred'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
22414,[],2011_10-224,"{'steven_j_wells': {'side': 1, 'role': 'for the petitioner'}, 'benjamin_j_horwich': {'side': 2, 'role': 'Assistant to the Solicitor Gen\xaderal, Department of Justice, for United States, as amicus curiae, supporting the petitioner'}, 'susan_k_smith': {'side': 0, 'role': 'Deputy Attorney General of California, for the respondents'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
22233,[],2011_10-507,"{'paul_d_clement': {'side': 1, 'role': 'for the petitioners'}, 'joseph_r_palmore': {'side': 0, 'role': 'Assistant to the Solicitor General, Department of Justice, for the federal respondent'}, 'david_c_frederick': {'side': 0, 'role': 'for the private respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 0, 'j__elena_kagan': 0}",2011
21370,[],2011_10-8974,"{'richard_guerriero': {'side': 1, 'role': 'for the petitioner'}, 'michael_delaney': {'side': 0, 'role': 'Attorney General of New Hampshire for the respondent'}, 'nicole_saharsky': {'side': 2, 'role': 'Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the respondent'}}",0,"{'j__john_g_roberts_jr': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0, 'j__samuel_a_alito_jr': 0, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 0}",2011
21808,[],2011_11-713,"{'paul_d_clement': {'side': 1, 'role': 'for the appellants'}, 'sri_srinivasan': {'side': 2, 'role': 'Principal Deputy Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting affirmance in part and vacatur in part'}, 'jose_garza': {'side': 0, 'role': 'for the appellees'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
21627,[],2011_10-218,"{'paul_d_clement': {'side': 1, 'role': 'for the petitioner'}, 'edwin_s_kneedler': {'side': 2, 'role': 'Deputy Solicitor General, Department of Justice, for the United States as amicus curiae, supporting the petitioner'}, 'gregory_g_garre': {'side': 0, 'role': 'for the respondent'}}",1,"{'j__john_g_roberts_jr': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1, 'j__samuel_a_alito_jr': 1, 'j__sonia_sotomayor': 1, 'j__elena_kagan': 1}",2011
